sample_index,timestamp_unix,elapsed_seconds,raw_value,voltage
1607,1782079211.1023023,0.810913,1597,1.9495
1608,1782079211.1053703,0.813981,1596,1.9482
1609,1782079211.1070817,0.815692,1602,1.9556
1610,1782079211.107289,0.815900,1593,1.9446
1611,1782079211.1073468,0.815957,1594,1.9458
1612,1782079211.1096992,0.818310,1588,1.9385
1613,1782079211.1110032,0.819614,1588,1.9385
1614,1782079211.1112137,0.819824,1586,1.9360
1615,1782079211.1192577,0.827868,1589,1.9397
1616,1782079211.119553,0.828164,1591,1.9421
1617,1782079211.119656,0.828267,1584,1.9336
1618,1782079211.1197834,0.828394,1580,1.9287
1619,1782079211.1198804,0.828491,1580,1.9287
1620,1782079211.120001,0.828612,1579,1.9275
1621,1782079211.1200895,0.828700,1573,1.9202
1622,1782079211.120151,0.828762,1572,1.9189
1623,1782079211.1201997,0.828810,1573,1.9202
1624,1782079211.1202419,0.828852,1581,1.9299
1625,1782079211.1202972,0.828908,1579,1.9275
1626,1782079211.1203432,0.828954,1587,1.9373
1627,1782079211.1204104,0.829021,1595,1.9470
1628,1782079211.1220706,0.830681,1600,1.9531
1629,1782079211.124144,0.832755,1610,1.9653
1630,1782079211.124188,0.832798,1618,1.9751
1631,1782079211.124219,0.832829,1623,1.9812
1632,1782079211.1247885,0.833399,1630,1.9897
1633,1782079211.124818,0.833429,1632,1.9922
1634,1782079211.1248634,0.833474,1631,1.9910
1635,1782079211.1248896,0.833500,1633,1.9934
1636,1782079211.124917,0.833528,1624,1.9824
1637,1782079211.1249404,0.833551,1622,1.9800
1638,1782079211.124981,0.833591,1612,1.9678
1639,1782079211.1250076,0.833618,1602,1.9556
1640,1782079211.125536,0.834146,1592,1.9434
1641,1782079211.125583,0.834193,1584,1.9336
1642,1782079211.125695,0.834306,1576,1.9238
1643,1782079211.1257274,0.834338,1561,1.9055
1644,1782079211.1257517,0.834362,1553,1.8958
1645,1782079211.1263597,0.834970,1543,1.8835
1646,1782079211.1263907,0.835001,1546,1.8872
1647,1782079211.1264315,0.835042,1540,1.8799
1648,1782079211.126458,0.835068,1547,1.8884
1649,1782079211.1265094,0.835120,1546,1.8872
1650,1782079211.126533,0.835144,1557,1.9006
1651,1782079211.1265714,0.835182,1569,1.9153
1652,1782079211.1265974,0.835208,1572,1.9189
1653,1782079211.1272836,0.835894,1581,1.9299
1654,1782079211.127308,0.835918,1594,1.9458
1655,1782079211.1273518,0.835962,1598,1.9507
1656,1782079211.12738,0.835990,1610,1.9653
1657,1782079211.127404,0.836015,1610,1.9653
1658,1782079211.127442,0.836052,1624,1.9824
1659,1782079211.1274705,0.836081,1623,1.9812
1660,1782079211.127494,0.836105,1631,1.9910
1661,1782079211.1281164,0.836727,1633,1.9934
1662,1782079211.1281397,0.836750,1641,2.0032
1663,1782079211.1281824,0.836793,1639,2.0007
1664,1782079211.1282024,0.836813,1642,2.0044
1665,1782079211.1282306,0.836841,1648,2.0117
1666,1782079211.1282692,0.836880,1642,2.0044
1667,1782079211.1283064,0.836917,1643,2.0056
1668,1782079211.1283286,0.836939,1643,2.0056
1669,1782079211.128969,0.837579,1644,2.0068
1670,1782079211.1290143,0.837625,1640,2.0020
1671,1782079211.1290665,0.837677,1635,1.9958
1672,1782079211.1297774,0.838388,1630,1.9897
1673,1782079211.1298103,0.838421,1617,1.9739
1674,1782079211.1305878,0.839198,1611,1.9666
1675,1782079211.1307096,0.839320,1600,1.9531
1676,1782079211.1352408,0.843851,1596,1.9482
1677,1782079211.1353922,0.844003,1585,1.9348
1678,1782079211.1354792,0.844090,1584,1.9336
1679,1782079211.1355643,0.844175,1577,1.9250
1680,1782079211.1356125,0.844223,1578,1.9263
1681,1782079211.1356475,0.844258,1576,1.9238
1682,1782079211.1358824,0.844493,1581,1.9299
1683,1782079211.1359873,0.844598,1580,1.9287
1684,1782079211.1360247,0.844635,1583,1.9324
1685,1782079211.1360548,0.844665,1592,1.9434
1686,1782079211.1362336,0.844844,1591,1.9421
1687,1782079211.13809,0.846700,1598,1.9507
1688,1782079211.140909,0.849519,1599,1.9519
1689,1782079211.1409879,0.849598,1602,1.9556
1690,1782079211.1410356,0.849646,1609,1.9641
1691,1782079211.1411238,0.849734,1618,1.9751
1692,1782079211.141174,0.849785,1619,1.9763
1693,1782079211.1412394,0.849850,1624,1.9824
1694,1782079211.1412978,0.849908,1633,1.9934
1695,1782079211.1413426,0.849953,1637,1.9983
1696,1782079211.1413946,0.850005,1637,1.9983
1697,1782079211.141765,0.850376,1640,2.0020
1698,1782079211.14304,0.851650,1641,2.0032
1699,1782079211.1430843,0.851695,1641,2.0032
1700,1782079211.1432517,0.851862,1645,2.0081
1701,1782079211.1438441,0.852455,1647,2.0105
1702,1782079211.1442657,0.852876,1646,2.0093
1703,1782079211.144772,0.853383,1637,1.9983
1704,1782079211.145291,0.853902,1644,2.0068
1705,1782079211.1457865,0.854397,1637,1.9983
1706,1782079211.1463249,0.854935,1632,1.9922
1707,1782079211.1468306,0.855441,1630,1.9897
1708,1782079211.1473298,0.855940,1626,1.9849
1709,1782079211.147827,0.856437,1618,1.9751
1710,1782079211.1483235,0.856934,1609,1.9641
1711,1782079211.1488292,0.857440,1603,1.9568
1712,1782079211.1493194,0.857930,1599,1.9519
1713,1782079211.1498368,0.858447,1591,1.9421
1714,1782079211.1503131,0.858924,1590,1.9409
1715,1782079211.1508286,0.859439,1584,1.9336
1716,1782079211.1513505,0.859961,1586,1.9360
1717,1782079211.1518314,0.860442,1585,1.9348
1718,1782079211.1523535,0.860964,1579,1.9275
1719,1782079211.152786,0.861397,1582,1.9312
1720,1782079211.1532514,0.861862,1575,1.9226
1721,1782079211.1537669,0.862377,1578,1.9263
1722,1782079211.1552827,0.863893,1574,1.9214
1723,1782079211.1554074,0.864018,1579,1.9275
1724,1782079211.1554525,0.864063,1576,1.9238
1725,1782079211.1558654,0.864476,1573,1.9202
1726,1782079211.156356,0.864967,1574,1.9214
1727,1782079211.1647525,0.873363,1579,1.9275
1728,1782079211.1648123,0.873423,1574,1.9214
1729,1782079211.165305,0.873915,1573,1.9202
1730,1782079211.165339,0.873950,1575,1.9226
1731,1782079211.1658425,0.874453,1583,1.9324
1732,1782079211.165902,0.874512,1583,1.9324
1733,1782079211.1659253,0.874536,1579,1.9275
1734,1782079211.1663272,0.874938,1586,1.9360
1735,1782079211.1663575,0.874968,1581,1.9299
1736,1782079211.166391,0.875001,1580,1.9287
1737,1782079211.1667967,0.875407,1569,1.9153
1738,1782079211.1668615,0.875472,1562,1.9067
1739,1782079211.1672614,0.875872,1551,1.8933
1740,1782079211.1672916,0.875902,1549,1.8909
1741,1782079211.167315,0.875926,1540,1.8799
1742,1782079211.1700778,0.878688,1529,1.8665
1743,1782079211.170355,0.878966,1519,1.8542
1744,1782079211.1704075,0.879018,1507,1.8396
1745,1782079211.1704445,0.879055,1504,1.8359
1746,1782079211.170478,0.879089,1502,1.8335
1747,1782079211.1705086,0.879119,1504,1.8359
1748,1782079211.1706285,0.879239,1508,1.8408
1749,1782079211.1707618,0.879372,1514,1.8481
1750,1782079211.170847,0.879457,1521,1.8567
1751,1782079211.1709504,0.879561,1530,1.8677
1752,1782079211.1710417,0.879652,1538,1.8774
1753,1782079211.1712098,0.879820,1543,1.8835
1754,1782079211.1747544,0.883365,1551,1.8933
1755,1782079211.174859,0.883470,1549,1.8909
1756,1782079211.1748967,0.883507,1548,1.8896
1757,1782079211.1754773,0.884088,1545,1.8860
1758,1782079211.1755433,0.884154,1543,1.8835
1759,1782079211.1755826,0.884193,1542,1.8823
1760,1782079211.175612,0.884223,1550,1.8921
1761,1782079211.1762412,0.884852,1557,1.9006
1762,1782079211.176765,0.885375,1565,1.9104
1763,1782079211.1768606,0.885471,1569,1.9153
1764,1782079211.1768959,0.885506,1571,1.9177
1765,1782079211.1769228,0.885533,1567,1.9128
1766,1782079211.1769524,0.885563,1574,1.9214
1767,1782079211.1775107,0.886121,1579,1.9275
1768,1782079211.1775806,0.886191,1581,1.9299
1769,1782079211.1782203,0.886831,1584,1.9336
1770,1782079211.1783237,0.886934,1590,1.9409
1771,1782079211.1788626,0.887473,1605,1.9592
1772,1782079211.1793923,0.888003,1611,1.9666
1773,1782079211.1838222,0.892433,1625,1.9836
1774,1782079211.1839504,0.892561,1629,1.9885
1775,1782079211.1840205,0.892631,1640,2.0020
1776,1782079211.184152,0.892762,1647,2.0105
1777,1782079211.1842086,0.892819,1655,2.0203
1778,1782079211.1842923,0.892903,1650,2.0142
1779,1782079211.1843703,0.892981,1652,2.0166
1780,1782079211.1844077,0.893018,1652,2.0166
1781,1782079211.18445,0.893060,1655,2.0203
1782,1782079211.1844852,0.893096,1652,2.0166
1783,1782079211.1858456,0.894456,1659,2.0251
1784,1782079211.1861794,0.894790,1663,2.0300
1785,1782079211.18932,0.897931,1669,2.0374
1786,1782079211.1893978,0.898008,1668,2.0361
1787,1782079211.1894703,0.898081,1671,2.0398
1788,1782079211.1895142,0.898125,1670,2.0386
1789,1782079211.1897082,0.898319,1669,2.0374
1790,1782079211.1897848,0.898395,1663,2.0300
1791,1782079211.1898623,0.898473,1659,2.0251
1792,1782079211.1899061,0.898517,1658,2.0239
1793,1782079211.1899595,0.898570,1640,2.0020
1794,1782079211.1904283,0.899039,1632,1.9922
1795,1782079211.1913843,0.899995,1621,1.9788
1796,1782079211.191476,0.900087,1607,1.9617
1797,1782079211.1920383,0.900649,1590,1.9409
1798,1782079211.192423,0.901034,1578,1.9263
1799,1782079211.1929247,0.901535,1572,1.9189
1800,1782079211.193439,0.902050,1560,1.9043
1801,1782079211.1939359,0.902546,1557,1.9006
1802,1782079211.1943867,0.902997,1559,1.9031
1803,1782079211.1949413,0.903552,1556,1.8994
1804,1782079211.1954548,0.904065,1560,1.9043
1805,1782079211.195957,0.904567,1566,1.9116
1806,1782079211.1964538,0.905064,1576,1.9238
1807,1782079211.1969268,0.905537,1578,1.9263
1808,1782079211.1974392,0.906050,1577,1.9250
1809,1782079211.1979337,0.906544,1578,1.9263
1810,1782079211.1984577,0.907068,1582,1.9312
1811,1782079211.1989772,0.907588,1587,1.9373
1812,1782079211.1994584,0.908069,1586,1.9360
1813,1782079211.2002332,0.908844,1588,1.9385
1814,1782079211.2003398,0.908950,1583,1.9324
1815,1782079211.2008805,0.909491,1582,1.9312
1816,1782079211.2014227,0.910033,1589,1.9397
1817,1782079211.201951,0.910562,1585,1.9348
1818,1782079211.2023494,0.910960,1590,1.9409
1819,1782079211.2035403,0.912151,1580,1.9287
1820,1782079211.2137444,0.922355,1584,1.9336
1821,1782079211.2155423,0.924153,1590,1.9409
1822,1782079211.2172096,0.925820,1596,1.9482
1823,1782079211.2227163,0.931327,1599,1.9519
1824,1782079211.2228894,0.931500,1607,1.9617
1825,1782079211.2229793,0.931590,1604,1.9580
1826,1782079211.2230475,0.931658,1615,1.9714
1827,1782079211.223089,0.931700,1623,1.9812
1828,1782079211.2231307,0.931741,1619,1.9763
1829,1782079211.2231684,0.931779,1631,1.9910
1830,1782079211.226831,0.935441,1627,1.9861
1831,1782079211.2269478,0.935558,1640,2.0020
1832,1782079211.227523,0.936134,1646,2.0093
1833,1782079211.2276402,0.936251,1655,2.0203
1834,1782079211.227684,0.936295,1655,2.0203
1835,1782079211.2283163,0.936927,1665,2.0325
1836,1782079211.2283788,0.936989,1663,2.0300
1837,1782079211.2284374,0.937048,1673,2.0422
1838,1782079211.2285073,0.937118,1672,2.0410
1839,1782079211.2285485,0.937159,1679,2.0496
1840,1782079211.2292585,0.937869,1679,2.0496
1841,1782079211.2293313,0.937942,1687,2.0593
1842,1782079211.2299166,0.938527,1684,2.0557
1843,1782079211.2300022,0.938613,1690,2.0630
1844,1782079211.2300842,0.938695,1687,2.0593
1845,1782079211.2301204,0.938731,1694,2.0679
1846,1782079211.230753,0.939363,1696,2.0703
1847,1782079211.230814,0.939425,1703,2.0789
1848,1782079211.2313375,0.939948,1704,2.0801
1849,1782079211.2314634,0.940074,1709,2.0862
1850,1782079211.2315214,0.940132,1705,2.0813
1851,1782079211.2320185,0.940629,1705,2.0813
1852,1782079211.2320821,0.940693,1699,2.0740
1853,1782079211.232123,0.940733,1699,2.0740
1854,1782079211.2321558,0.940766,1692,2.0654
1855,1782079211.2351193,0.943730,1697,2.0715
1856,1782079211.2351809,0.943791,1689,2.0618
1857,1782079211.2352226,0.943833,1692,2.0654
1858,1782079211.235248,0.943859,1694,2.0679
1859,1782079211.2352924,0.943903,1695,2.0691
1860,1782079211.2353175,0.943928,1696,2.0703
1861,1782079211.2353494,0.943960,1696,2.0703
1862,1782079211.235393,0.944004,1693,2.0667
1863,1782079211.2354274,0.944038,1693,2.0667
1864,1782079211.2354712,0.944082,1689,2.0618
1865,1782079211.2355175,0.944128,1689,2.0618
1866,1782079211.2355554,0.944166,1677,2.0471
1867,1782079211.2355802,0.944191,1676,2.0459
1868,1782079211.2356367,0.944247,1662,2.0288
1869,1782079211.2356653,0.944276,1664,2.0312
1870,1782079211.2356913,0.944302,1654,2.0190
1871,1782079211.2357194,0.944330,1651,2.0154
1872,1782079211.2357435,0.944354,1649,2.0129
1873,1782079211.235773,0.944384,1642,2.0044
1874,1782079211.2369244,0.945535,1635,1.9958
1875,1782079211.2372272,0.945838,1631,1.9910
1876,1782079211.2395074,0.948118,1628,1.9873
1877,1782079211.2396865,0.948297,1624,1.9824
1878,1782079211.239751,0.948362,1617,1.9739
1879,1782079211.2400558,0.948666,1617,1.9739
1880,1782079211.2401805,0.948791,1621,1.9788
1881,1782079211.2402437,0.948854,1623,1.9812
1882,1782079211.2403061,0.948917,1617,1.9739
1883,1782079211.2403653,0.948976,1619,1.9763
1884,1782079211.2404032,0.949014,1608,1.9629
1885,1782079211.24043,0.949041,1603,1.9568
1886,1782079211.2404573,0.949068,1595,1.9470
1887,1782079211.2404952,0.949106,1591,1.9421
1888,1782079211.2405422,0.949153,1585,1.9348
1889,1782079211.2405734,0.949184,1578,1.9263
1890,1782079211.2406056,0.949216,1574,1.9214
1891,1782079211.2406325,0.949243,1573,1.9202
1892,1782079211.2406757,0.949286,1565,1.9104
1893,1782079211.2406988,0.949309,1561,1.9055
1894,1782079211.2407396,0.949350,1559,1.9031
1895,1782079211.24098,0.949590,1560,1.9043
1896,1782079211.2415867,0.950197,1564,1.9092
1897,1782079211.2419953,0.950606,1563,1.9080
1898,1782079211.2424674,0.951078,1561,1.9055
1899,1782079211.2442524,0.952863,1565,1.9104
1900,1782079211.2446067,0.953217,1554,1.8970
1901,1782079211.2447934,0.953404,1560,1.9043
1902,1782079211.245072,0.953682,1562,1.9067
1903,1782079211.2454896,0.954100,1555,1.8982
1904,1782079211.2456906,0.954301,1553,1.8958
1905,1782079211.2459624,0.954573,1552,1.8945
1906,1782079211.2465706,0.955181,1555,1.8982
1907,1782079211.246967,0.955578,1548,1.8896
1908,1782079211.247567,0.956177,1547,1.8884
1909,1782079211.2479637,0.956574,1543,1.8835
1910,1782079211.2485487,0.957159,1537,1.8762
1911,1782079211.2488608,0.957471,1533,1.8713
1912,1782079211.2494614,0.958072,1533,1.8713
1913,1782079211.2500103,0.958621,1524,1.8604
1914,1782079211.2504556,0.959066,1523,1.8591
1915,1782079211.2510722,0.959683,1524,1.8604
1916,1782079211.2516608,0.960271,1521,1.8567
1917,1782079211.2520728,0.960683,1518,1.8530
1918,1782079211.2525473,0.961158,1520,1.8555
1919,1782079211.2529168,0.961527,1522,1.8579
1920,1782079211.2535186,0.962129,1527,1.8640
1921,1782079211.2547393,0.963350,1529,1.8665
1922,1782079211.2548106,0.963421,1539,1.8787
1923,1782079211.2549932,0.963604,1548,1.8896
1924,1782079211.2555707,0.964181,1558,1.9019
1925,1782079211.2645104,0.973121,1565,1.9104
1926,1782079211.266382,0.974993,1571,1.9177
1927,1782079211.2676234,0.976234,1578,1.9263
1928,1782079211.2682538,0.976864,1582,1.9312
1929,1782079211.2733054,0.981916,1596,1.9482
1930,1782079211.2733922,0.982003,1600,1.9531
1931,1782079211.2734776,0.982088,1607,1.9617
1932,1782079211.2735212,0.982132,1608,1.9629
1933,1782079211.273568,0.982178,1623,1.9812
1934,1782079211.2736044,0.982215,1626,1.9849
1935,1782079211.2736592,0.982270,1637,1.9983
1936,1782079211.2769125,0.985523,1643,2.0056
1937,1782079211.2769814,0.985592,1648,2.0117
1938,1782079211.277024,0.985635,1653,2.0178
1939,1782079211.2770526,0.985663,1660,2.0264
1940,1782079211.2775717,0.986182,1668,2.0361
1941,1782079211.277663,0.986274,1672,2.0410
1942,1782079211.2781239,0.986734,1676,2.0459
1943,1782079211.2781928,0.986803,1681,2.0520
1944,1782079211.2782404,0.986851,1684,2.0557
1945,1782079211.278271,0.986881,1690,2.0630
1946,1782079211.278336,0.986947,1695,2.0691
1947,1782079211.2788293,0.987440,1706,2.0825
1948,1782079211.278896,0.987507,1712,2.0898
1949,1782079211.2789304,0.987541,1725,2.1057
1950,1782079211.278961,0.987571,1733,2.1155
1951,1782079211.2794309,0.988041,1742,2.1265
1952,1782079211.2794938,0.988104,1738,2.1216
1953,1782079211.2795315,0.988142,1741,2.1252
1954,1782079211.2795596,0.988170,1735,2.1179
1955,1782079211.2800424,0.988653,1739,2.1228
1956,1782079211.2800994,0.988710,1726,2.1069
1957,1782079211.2801445,0.988755,1725,2.1057
1958,1782079211.280721,0.989331,1716,2.0947
1959,1782079211.2807715,0.989382,1710,2.0874
1960,1782079211.2812607,0.989871,1702,2.0776
1961,1782079211.2813597,0.989970,1695,2.0691
1962,1782079211.2814012,0.990012,1683,2.0544
1963,1782079211.2814307,0.990041,1680,2.0508
1964,1782079211.2842422,0.992853,1678,2.0483
1965,1782079211.2843034,0.992914,1673,2.0422
1966,1782079211.2843342,0.992945,1670,2.0386
1967,1782079211.2843642,0.992975,1670,2.0386
1968,1782079211.2844093,0.993020,1667,2.0349
1969,1782079211.2844527,0.993063,1663,2.0300
1970,1782079211.2844942,0.993105,1661,2.0276
1971,1782079211.2845373,0.993148,1659,2.0251
1972,1782079211.2845814,0.993192,1658,2.0239
1973,1782079211.2846234,0.993234,1660,2.0264
1974,1782079211.2846801,0.993291,1660,2.0264
1975,1782079211.2847202,0.993331,1648,2.0117
1976,1782079211.2847507,0.993361,1655,2.0203
1977,1782079211.2847745,0.993385,1658,2.0239
1978,1782079211.2848027,0.993413,1653,2.0178
1979,1782079211.2848272,0.993438,1654,2.0190
1980,1782079211.2848554,0.993466,1659,2.0251
1981,1782079211.2848787,0.993489,1660,2.0264
1982,1782079211.2849174,0.993528,1662,2.0288
1983,1782079211.285768,0.994379,1664,2.0312
1984,1782079211.289765,0.998375,1666,2.0337
1985,1782079211.2899456,0.998556,1664,2.0312
1986,1782079211.2900329,0.998643,1668,2.0361
1987,1782079211.290084,0.998694,1673,2.0422
1988,1782079211.2901318,0.998742,1676,2.0459
1989,1782079211.29019,0.998801,1682,2.0532
1990,1782079211.2902174,0.998828,1682,2.0532
1991,1782079211.2902591,0.998870,1685,2.0569
1992,1782079211.2903128,0.998923,1684,2.0557
1993,1782079211.2903461,0.998957,1687,2.0593
1994,1782079211.29052,0.999130,1681,2.0520
1995,1782079211.2914546,1.000065,1681,2.0520
1996,1782079211.2915475,1.000158,1687,2.0593
1997,1782079211.2920833,1.000694,1685,2.0569
1998,1782079211.2926123,1.001223,1679,2.0496
1999,1782079211.293072,1.001683,1683,2.0544
2000,1782079211.2936108,1.002221,1679,2.0496
2001,1782079211.294066,1.002676,1685,2.0569
2002,1782079211.2946088,1.003219,1683,2.0544
2003,1782079211.2950947,1.003705,1684,2.0557
2004,1782079211.295604,1.004215,1678,2.0483
2005,1782079211.296094,1.004704,1669,2.0374
2006,1782079211.296603,1.005213,1672,2.0410
2007,1782079211.2971468,1.005757,1660,2.0264
2008,1782079211.2976413,1.006252,1662,2.0288
2009,1782079211.2981174,1.006728,1655,2.0203
2010,1782079211.298604,1.007215,1641,2.0032
2011,1782079211.2994015,1.008012,1624,1.9824
2012,1782079211.2995245,1.008135,1610,1.9653
2013,1782079211.3001313,1.008742,1595,1.9470
2014,1782079211.3098042,1.018415,1582,1.9312
2015,1782079211.3121119,1.020722,1560,1.9043
2016,1782079211.3121853,1.020796,1549,1.8909
2017,1782079211.3122408,1.020851,1532,1.8701
2018,1782079211.312944,1.021554,1522,1.8579
2019,1782079211.3136036,1.022214,1515,1.8494
2020,1782079211.3145773,1.023188,1511,1.8445
2021,1782079211.31756,1.026170,1514,1.8481
2022,1782079211.3176413,1.026252,1518,1.8530
2023,1782079211.317686,1.026297,1524,1.8604
2024,1782079211.3177233,1.026334,1530,1.8677
2025,1782079211.317753,1.026364,1533,1.8713
2026,1782079211.3178015,1.026412,1535,1.8738
2027,1782079211.3178399,1.026450,1538,1.8774
2028,1782079211.3178694,1.026480,1540,1.8799
2029,1782079211.317903,1.026514,1542,1.8823
2030,1782079211.3179338,1.026544,1537,1.8762
2031,1782079211.3179686,1.026579,1544,1.8848
2032,1782079211.3184853,1.027096,1539,1.8787
2033,1782079211.320974,1.029585,1540,1.8799
2034,1782079211.3218598,1.030470,1536,1.8750
2035,1782079211.321922,1.030533,1530,1.8677
2036,1782079211.3225412,1.031152,1536,1.8750
2037,1782079211.3226,1.031210,1532,1.8701
2038,1782079211.3226354,1.031246,1536,1.8750
2039,1782079211.322665,1.031276,1534,1.8726
2040,1782079211.3227024,1.031313,1538,1.8774
2041,1782079211.322734,1.031345,1539,1.8787
2042,1782079211.3233762,1.031987,1546,1.8872
2043,1782079211.323468,1.032079,1545,1.8860
2044,1782079211.3240087,1.032619,1545,1.8860
2045,1782079211.3241148,1.032725,1547,1.8884
2046,1782079211.324159,1.032769,1552,1.8945
2047,1782079211.3241887,1.032799,1549,1.8909
2048,1782079211.3242178,1.032828,1547,1.8884
2049,1782079211.3242486,1.032859,1542,1.8823
2050,1782079211.3247418,1.033352,1535,1.8738
2051,1782079211.3248022,1.033413,1535,1.8738
2052,1782079211.3248613,1.033472,1530,1.8677
2053,1782079211.3254678,1.034078,1527,1.8640
2054,1782079211.3255184,1.034129,1527,1.8640
2055,1782079211.3259916,1.034602,1529,1.8665
2056,1782079211.3260887,1.034699,1531,1.8689
2057,1782079211.3261275,1.034738,1540,1.8799
2058,1782079211.326154,1.034765,1548,1.8896
2059,1782079211.3266304,1.035241,1552,1.8945
2060,1782079211.326688,1.035299,1570,1.9165
2061,1782079211.3267243,1.035335,1578,1.9263
2062,1782079211.326751,1.035362,1592,1.9434
2063,1782079211.3300188,1.038629,1601,1.9543
2064,1782079211.3300998,1.038710,1613,1.9690
2065,1782079211.3301358,1.038746,1622,1.9800
2066,1782079211.3301632,1.038774,1623,1.9812
2067,1782079211.3302178,1.038828,1633,1.9934
2068,1782079211.3302457,1.038856,1634,1.9946
2069,1782079211.330298,1.038908,1640,2.0020
2070,1782079211.330327,1.038938,1630,1.9897
2071,1782079211.330352,1.038963,1634,1.9946
2072,1782079211.3303802,1.038991,1637,1.9983
2073,1782079211.3304048,1.039015,1635,1.9958
2074,1782079211.331357,1.039968,1638,1.9995
2075,1782079211.3332028,1.041813,1651,2.0154
2076,1782079211.3332732,1.041884,1656,2.0215
2077,1782079211.333308,1.041919,1658,2.0239
2078,1782079211.3333378,1.041948,1660,2.0264
2079,1782079211.3333879,1.041998,1665,2.0325
2080,1782079211.333615,1.042226,1666,2.0337
2081,1782079211.334494,1.043105,1671,2.0398
2082,1782079211.3345788,1.043189,1675,2.0447
2083,1782079211.3351347,1.043745,1673,2.0422
2084,1782079211.3356497,1.044260,1675,2.0447
2085,1782079211.3360798,1.044690,1666,2.0337
2086,1782079211.336571,1.045182,1665,2.0325
2087,1782079211.337129,1.045740,1656,2.0215
2088,1782079211.3376741,1.046285,1653,2.0178
2089,1782079211.338208,1.046818,1637,1.9983
2090,1782079211.3386543,1.047265,1621,1.9788
2091,1782079211.3391006,1.047711,1603,1.9568
2092,1782079211.3396,1.048211,1588,1.9385
2093,1782079211.3400831,1.048694,1577,1.9250
2094,1782079211.3405807,1.049191,1562,1.9067
2095,1782079211.3410747,1.049685,1544,1.8848
2096,1782079211.3415563,1.050167,1525,1.8616
2097,1782079211.3420491,1.050660,1510,1.8433
2098,1782079211.342588,1.051198,1496,1.8262
2099,1782079211.3430724,1.051683,1487,1.8152
2100,1782079211.3441796,1.052790,1473,1.7981
2101,1782079211.3442142,1.052825,1464,1.7871
2102,1782079211.3445911,1.053202,1460,1.7822
2103,1782079211.3451173,1.053728,1448,1.7676
2104,1782079211.3486006,1.057211,1446,1.7651
2105,1782079211.3532603,1.061871,1445,1.7639
2106,1782079211.3535423,1.062153,1441,1.7590
2107,1782079211.3577986,1.066409,1439,1.7566
2108,1782079211.3578656,1.066476,1438,1.7554
2109,1782079211.3586385,1.067249,1442,1.7603
2110,1782079211.3592741,1.067885,1445,1.7639
2111,1782079211.359313,1.067924,1449,1.7688
2112,1782079211.3599298,1.068540,1453,1.7737
2113,1782079211.3599718,1.068582,1460,1.7822
2114,1782079211.360001,1.068612,1472,1.7969
2115,1782079211.3605943,1.069205,1480,1.8066
2116,1782079211.3606255,1.069236,1489,1.8176
2117,1782079211.3611097,1.069720,1500,1.8311
2118,1782079211.361272,1.069883,1514,1.8481
2119,1782079211.3645625,1.073173,1524,1.8604
2120,1782079211.3646092,1.073220,1534,1.8726
2121,1782079211.364646,1.073256,1547,1.8884
2122,1782079211.3646894,1.073300,1558,1.9019
2123,1782079211.3647246,1.073335,1572,1.9189
2124,1782079211.3647585,1.073369,1584,1.9336
2125,1782079211.364814,1.073425,1594,1.9458
2126,1782079211.3648555,1.073466,1606,1.9604
2127,1782079211.3649113,1.073522,1618,1.9751
2128,1782079211.3649557,1.073566,1624,1.9824
2129,1782079211.3649998,1.073610,1640,2.0020
2130,1782079211.3650346,1.073645,1647,2.0105
2131,1782079211.3650908,1.073701,1665,2.0325
2132,1782079211.3651268,1.073737,1668,2.0361
2133,1782079211.3675249,1.076135,1679,2.0496
2134,1782079211.3675704,1.076181,1678,2.0483
2135,1782079211.3676252,1.076236,1687,2.0593
2136,1782079211.3681269,1.076737,1688,2.0605
2137,1782079211.368168,1.076779,1693,2.0667
2138,1782079211.3682065,1.076817,1696,2.0703
2139,1782079211.3682613,1.076872,1699,2.0740
2140,1782079211.368303,1.076914,1706,2.0825
2141,1782079211.3683572,1.076968,1704,2.0801
2142,1782079211.3683937,1.077004,1705,2.0813
2143,1782079211.3689044,1.077515,1712,2.0898
2144,1782079211.3689425,1.077553,1719,2.0984
2145,1782079211.3689961,1.077607,1719,2.0984
2146,1782079211.3690379,1.077648,1720,2.0996
2147,1782079211.369091,1.077702,1717,2.0959
2148,1782079211.369226,1.077837,1715,2.0935
2149,1782079211.3693392,1.077950,1713,2.0911
2150,1782079211.3694518,1.078062,1712,2.0898
2151,1782079211.3695173,1.078128,1714,2.0923
2152,1782079211.3696282,1.078239,1718,2.0972
2153,1782079211.3710828,1.079693,1713,2.0911
2154,1782079211.3712077,1.079818,1719,2.0984
2155,1782079211.371667,1.080277,1719,2.0984
2156,1782079211.3717384,1.080349,1720,2.0996
2157,1782079211.3726132,1.081224,1720,2.0996
2158,1782079211.3726978,1.081308,1712,2.0898
2159,1782079211.373455,1.082066,1711,2.0886
2160,1782079211.3741817,1.082792,1711,2.0886
2161,1782079211.3742516,1.082862,1706,2.0825
2162,1782079211.3748858,1.083496,1707,2.0837
2163,1782079211.3755393,1.084150,1705,2.0813
2164,1782079211.379438,1.088048,1702,2.0776
2165,1782079211.379534,1.088145,1697,2.0715
2166,1782079211.3795862,1.088197,1691,2.0642
2167,1782079211.3796778,1.088288,1685,2.0569
2168,1782079211.379717,1.088328,1677,2.0471
2169,1782079211.37974,1.088351,1668,2.0361
