sample_index,timestamp_unix,elapsed_seconds,raw_value,voltage
303,1782079237.9188075,0.161550,1347,1.6443
304,1782079237.918838,0.161580,1351,1.6492
305,1782079237.9188833,0.161625,1347,1.6443
306,1782079237.9189117,0.161654,1343,1.6394
307,1782079237.921368,0.164110,1341,1.6370
308,1782079237.9214323,0.164174,1346,1.6431
309,1782079237.921884,0.164626,1343,1.6394
310,1782079237.921988,0.164730,1348,1.6455
311,1782079237.9220262,0.164768,1348,1.6455
312,1782079237.9224808,0.165223,1343,1.6394
313,1782079237.9225419,0.165284,1344,1.6406
314,1782079237.9225888,0.165331,1340,1.6357
315,1782079237.9226649,0.165407,1345,1.6418
316,1782079237.923166,0.165908,1340,1.6357
317,1782079237.9232247,0.165967,1342,1.6382
318,1782079237.9232576,0.166000,1341,1.6370
319,1782079237.9232883,0.166030,1337,1.6321
320,1782079237.9233143,0.166056,1344,1.6406
321,1782079237.923342,0.166084,1345,1.6418
322,1782079237.923731,0.166473,1346,1.6431
323,1782079237.9237995,0.166542,1347,1.6443
324,1782079237.923843,0.166585,1351,1.6492
325,1782079237.9238925,0.166635,1356,1.6553
326,1782079237.924392,0.167134,1352,1.6504
327,1782079237.9244487,0.167191,1360,1.6602
328,1782079237.924484,0.167226,1353,1.6516
329,1782079237.924953,0.167695,1357,1.6565
330,1782079237.9250112,0.167753,1355,1.6541
331,1782079237.925048,0.167790,1355,1.6541
332,1782079237.9250774,0.167819,1355,1.6541
333,1782079237.9255009,0.168243,1355,1.6541
334,1782079237.9255686,0.168311,1353,1.6516
335,1782079237.9255946,0.168337,1353,1.6516
336,1782079237.9286985,0.171441,1346,1.6431
337,1782079237.9289196,0.171662,1350,1.6479
338,1782079237.928984,0.171726,1344,1.6406
339,1782079237.9290192,0.171761,1341,1.6370
340,1782079237.9290476,0.171790,1341,1.6370
341,1782079237.9290795,0.171822,1343,1.6394
342,1782079237.9291043,0.171846,1338,1.6333
343,1782079237.9312465,0.173989,1338,1.6333
344,1782079237.9314127,0.174155,1339,1.6345
345,1782079237.9317558,0.174498,1338,1.6333
346,1782079237.9319499,0.174692,1339,1.6345
347,1782079237.9320486,0.174791,1337,1.6321
348,1782079237.9320996,0.174842,1336,1.6309
349,1782079237.9325993,0.175341,1335,1.6296
350,1782079237.933501,0.176243,1338,1.6333
351,1782079237.9335659,0.176308,1335,1.6296
352,1782079237.9340122,0.176754,1338,1.6333
353,1782079237.9344788,0.177221,1335,1.6296
354,1782079237.9350007,0.177743,1334,1.6284
355,1782079237.9355643,0.178306,1330,1.6235
356,1782079237.9360151,0.178757,1334,1.6284
357,1782079237.9365594,0.179302,1333,1.6272
358,1782079237.9370282,0.179770,1332,1.6260
359,1782079237.9375575,0.180300,1334,1.6284
360,1782079237.9379773,0.180719,1329,1.6223
361,1782079237.9385626,0.181305,1327,1.6199
362,1782079237.9390225,0.181765,1328,1.6211
363,1782079237.9395638,0.182306,1330,1.6235
364,1782079237.9399831,0.182725,1334,1.6284
365,1782079237.9405596,0.183302,1338,1.6333
366,1782079237.9414308,0.184173,1334,1.6284
