sample_index,timestamp_unix,elapsed_seconds,raw_value,voltage
331,1782079180.3952374,0.170587,1441,1.7590
332,1782079180.3952565,0.170606,1439,1.7566
333,1782079180.3956306,0.170980,1443,1.7615
334,1782079180.3957877,0.171137,1438,1.7554
335,1782079180.3958335,0.171183,1440,1.7578
336,1782079180.395918,0.171268,1432,1.7480
337,1782079180.399869,0.175219,1434,1.7505
338,1782079180.3999176,0.175267,1426,1.7407
339,1782079180.3999405,0.175290,1430,1.7456
340,1782079180.3999596,0.175309,1420,1.7334
341,1782079180.40008,0.175430,1425,1.7395
342,1782079180.400126,0.175476,1414,1.7261
343,1782079180.4001563,0.175506,1417,1.7297
344,1782079180.4001782,0.175528,1409,1.7200
345,1782079180.4002063,0.175556,1411,1.7224
346,1782079180.4002273,0.175577,1404,1.7139
347,1782079180.4002483,0.175598,1407,1.7175
348,1782079180.400291,0.175641,1406,1.7163
349,1782079180.400318,0.175668,1408,1.7188
350,1782079180.403238,0.178588,1399,1.7078
351,1782079180.4032946,0.178644,1402,1.7114
352,1782079180.4033191,0.178669,1400,1.7090
353,1782079180.403349,0.178699,1400,1.7090
354,1782079180.4033701,0.178720,1391,1.6980
355,1782079180.4034169,0.178766,1401,1.7102
356,1782079180.4034448,0.178794,1401,1.7102
357,1782079180.404019,0.179369,1403,1.7126
358,1782079180.4045541,0.179904,1405,1.7151
359,1782079180.4052005,0.180550,1407,1.7175
360,1782079180.4057765,0.181126,1408,1.7188
361,1782079180.4064617,0.181811,1411,1.7224
362,1782079180.4065151,0.181865,1414,1.7261
363,1782079180.4071882,0.182538,1423,1.7371
364,1782079180.4078336,0.183183,1429,1.7444
365,1782079180.4109268,0.186276,1431,1.7468
366,1782079180.410988,0.186338,1437,1.7542
367,1782079180.411036,0.186386,1438,1.7554
368,1782079180.4111638,0.186513,1439,1.7566
369,1782079180.4113226,0.186672,1444,1.7627
370,1782079180.4113815,0.186731,1445,1.7639
371,1782079180.41144,0.186790,1445,1.7639
372,1782079180.4114747,0.186824,1443,1.7615
373,1782079180.4126098,0.187959,1445,1.7639
374,1782079180.4141312,0.189481,1442,1.7603
375,1782079180.4141834,0.189533,1442,1.7603
376,1782079180.4142406,0.189590,1446,1.7651
377,1782079180.4142997,0.189649,1436,1.7529
378,1782079180.4145067,0.189856,1441,1.7590
379,1782079180.4150462,0.190396,1434,1.7505
380,1782079180.4156644,0.191014,1430,1.7456
381,1782079180.4162276,0.191577,1425,1.7395
382,1782079180.416542,0.191892,1427,1.7419
383,1782079180.417041,0.192391,1421,1.7346
384,1782079180.417523,0.192873,1418,1.7310
385,1782079180.4180152,0.193365,1412,1.7236
386,1782079180.4185503,0.193900,1407,1.7175
387,1782079180.419013,0.194363,1412,1.7236
388,1782079180.4195297,0.194879,1407,1.7175
389,1782079180.4200847,0.195434,1406,1.7163
390,1782079180.420531,0.195881,1405,1.7151
391,1782079180.4210722,0.196422,1394,1.7017
392,1782079180.4214866,0.196836,1396,1.7041
393,1782079180.422038,0.197388,1396,1.7041
394,1782079180.4225492,0.197899,1390,1.6968
395,1782079180.4233136,0.198663,1390,1.6968
396,1782079180.4235153,0.198865,1392,1.6992
397,1782079180.4239974,0.199347,1397,1.7053
398,1782079180.4296894,0.205039,1394,1.7017
399,1782079180.4309356,0.206285,1403,1.7126
400,1782079180.4309936,0.206343,1402,1.7114
401,1782079180.4325354,0.207885,1405,1.7151
402,1782079180.4325857,0.207935,1403,1.7126
403,1782079180.43261,0.207960,1406,1.7163
404,1782079180.4337366,0.209086,1409,1.7200
405,1782079180.4351072,0.210457,1407,1.7175
406,1782079180.4351592,0.210509,1420,1.7334
407,1782079180.4351814,0.210531,1412,1.7236
408,1782079180.435206,0.210556,1415,1.7273
409,1782079180.435225,0.210575,1416,1.7285
410,1782079180.436221,0.211571,1414,1.7261
411,1782079180.436305,0.211655,1416,1.7285
412,1782079180.4363563,0.211706,1414,1.7261
413,1782079180.4390814,0.214431,1414,1.7261
414,1782079180.4391298,0.214479,1416,1.7285
415,1782079180.4391627,0.214512,1414,1.7261
416,1782079180.439186,0.214536,1411,1.7224
417,1782079180.439219,0.214569,1411,1.7224
418,1782079180.4392428,0.214592,1410,1.7212
419,1782079180.4392629,0.214612,1409,1.7200
420,1782079180.4392848,0.214634,1397,1.7053
421,1782079180.4420555,0.217405,1402,1.7114
422,1782079180.442111,0.217461,1403,1.7126
423,1782079180.4421346,0.217484,1398,1.7065
424,1782079180.4422028,0.217552,1390,1.6968
425,1782079180.4422343,0.217584,1390,1.6968
426,1782079180.4428406,0.218190,1383,1.6882
427,1782079180.4428966,0.218246,1386,1.6919
428,1782079180.4429328,0.218282,1380,1.6846
429,1782079180.442955,0.218305,1380,1.6846
430,1782079180.4429796,0.218329,1382,1.6870
431,1782079180.4435616,0.218911,1375,1.6785
432,1782079180.4436016,0.218951,1382,1.6870
433,1782079180.4436228,0.218972,1374,1.6772
434,1782079180.4436793,0.219029,1379,1.6833
435,1782079180.4437313,0.219081,1378,1.6821
436,1782079180.4437785,0.219128,1386,1.6919
437,1782079180.4443605,0.219710,1391,1.6980
438,1782079180.4449692,0.220319,1394,1.7017
439,1782079180.4450462,0.220396,1397,1.7053
440,1782079180.4457676,0.221117,1397,1.7053
441,1782079180.4465375,0.221887,1403,1.7126
442,1782079180.446599,0.221949,1403,1.7126
443,1782079180.4475272,0.222877,1411,1.7224
444,1782079180.4475892,0.222939,1404,1.7139
445,1782079180.4506283,0.225978,1415,1.7273
446,1782079180.4506903,0.226040,1410,1.7212
447,1782079180.450722,0.226072,1411,1.7224
448,1782079180.45075,0.226100,1409,1.7200
449,1782079180.4507995,0.226149,1413,1.7249
450,1782079180.4508295,0.226179,1414,1.7261
451,1782079180.4510689,0.226418,1413,1.7249
452,1782079180.4531264,0.228476,1408,1.7188
453,1782079180.4532187,0.228568,1407,1.7175
454,1782079180.4532573,0.228607,1407,1.7175
455,1782079180.453307,0.228657,1408,1.7188
456,1782079180.4535353,0.228885,1409,1.7200
457,1782079180.4540663,0.229416,1406,1.7163
458,1782079180.4546719,0.230021,1405,1.7151
459,1782079180.455246,0.230596,1402,1.7114
460,1782079180.45552,0.230870,1398,1.7065
461,1782079180.45607,0.231420,1395,1.7029
462,1782079180.4565442,0.231894,1394,1.7017
463,1782079180.457067,0.232417,1394,1.7017
464,1782079180.4575436,0.232893,1400,1.7090
465,1782079180.4580474,0.233397,1397,1.7053
466,1782079180.458573,0.233923,1396,1.7041
467,1782079180.4590662,0.234416,1402,1.7114
468,1782079180.4595711,0.234921,1399,1.7078
469,1782079180.4600732,0.235423,1403,1.7126
470,1782079180.460571,0.235921,1402,1.7114
471,1782079180.461056,0.236406,1405,1.7151
472,1782079180.4615636,0.236913,1397,1.7053
473,1782079180.462049,0.237399,1404,1.7139
474,1782079180.4625692,0.237919,1401,1.7102
475,1782079180.4630492,0.238399,1408,1.7188
476,1782079180.4635615,0.238911,1408,1.7188
477,1782079180.4641972,0.239547,1410,1.7212
478,1782079180.464606,0.239956,1413,1.7249
479,1782079180.4651418,0.240491,1413,1.7249
480,1782079180.4727128,0.248062,1415,1.7273
481,1782079180.474778,0.250128,1418,1.7310
482,1782079180.4748182,0.250168,1419,1.7322
483,1782079180.4748442,0.250194,1424,1.7383
484,1782079180.4753664,0.250716,1425,1.7395
485,1782079180.475392,0.250742,1427,1.7419
486,1782079180.4754155,0.250765,1427,1.7419
487,1782079180.4758615,0.251211,1429,1.7444
488,1782079180.475888,0.251238,1434,1.7505
489,1782079180.4763165,0.251666,1431,1.7468
